[2024-08-04T18:12:25.181+0300][0.002s][info][gc] Using G1
[2024-08-04T18:12:25.181+0300][0.003s][debug][gc] ConcGCThreads: 3 offset 22
[2024-08-04T18:12:25.181+0300][0.003s][debug][gc] ParallelGCThreads: 10
[2024-08-04T18:12:25.181+0300][0.003s][debug][gc] Initialize mark stack with 4096 chunks, maximum 524288
[2024-08-04T18:12:41.636+0300][16,457s][info ][gc] GC(111) Pause Young (Normal) (G1 Evacuation Pause) 622M->9M(1024M) 2,236ms
[2024-08-04T18:12:41.785+0300][16,606s][info ][gc] GC(112) Pause Young (Normal) (G1 Evacuation Pause) 622M->9M(1024M) 2,210ms
[2024-08-04T18:12:41.935+0300][16,757s][info ][gc] GC(113) Pause Young (Normal) (G1 Evacuation Pause) 622M->9M(1024M) 1,738ms
[2024-08-04T18:12:42.083+0300][16,904s][info ][gc] GC(114) Pause Young (Normal) (G1 Evacuation Pause) 622M->9M(1024M) 2,192ms
[2024-08-04T18:12:42.238+0300][17,059s][info ][gc] GC(115) Pause Young (Normal) (G1 Evacuation Pause) 622M->9M(1024M) 1,827ms
[2024-08-04T18:12:42.407+0300][17,228s][info ][gc] GC(116) Pause Young (Normal) (G1 Evacuation Pause) 622M->9M(1024M) 2,006ms
[2024-08-04T18:12:42.588+0300][17,410s][info ][gc] GC(117) Pause Young (Normal) (G1 Evacuation Pause) 622M->9M(1024M) 2,090ms
[2024-08-04T18:12:42.744+0300][17,565s][info ][gc] GC(118) Pause Young (Normal) (G1 Evacuation Pause) 622M->9M(1024M) 1,902ms
[2024-08-04T18:12:42.900+0300][17,721s][info ][gc] GC(119) Pause Young (Normal) (G1 Evacuation Pause) 622M->9M(1024M) 1,827ms
[2024-08-04T18:12:43.053+0300][17,875s][info ][gc] GC(120) Pause Young (Normal) (G1 Evacuation Pause) 622M->9M(1024M) 2,234ms
[2024-08-04T18:12:43.223+0300][18,044s][info ][gc] GC(121) Pause Young (Normal) (G1 Evacuation Pause) 622M->9M(1024M) 2,130ms
[2024-08-04T18:12:43.421+0300][18,242s][info ][gc] GC(122) Pause Young (Normal) (G1 Evacuation Pause) 622M->9M(1024M) 2,206ms
[2024-08-04T18:12:43.597+0300][18,418s][info ][gc] GC(123) Pause Young (Normal) (G1 Evacuation Pause) 622M->9M(1024M) 1,859ms
[2024-08-04T18:12:43.752+0300][18,574s][info ][gc] GC(124) Pause Young (Normal) (G1 Evacuation Pause) 622M->9M(1024M) 1,897ms
[2024-08-04T18:12:43.925+0300][18,746s][info ][gc] GC(125) Pause Young (Normal) (G1 Evacuation Pause) 622M->10M(1024M) 2,186ms
[2024-08-04T18:12:44.143+0300][18,965s][info ][gc] GC(126) Pause Young (Normal) (G1 Evacuation Pause) 623M->9M(1024M) 2,024ms
[2024-08-04T18:12:44.310+0300][19,131s][info ][gc] GC(127) Pause Young (Normal) (G1 Evacuation Pause) 622M->10M(1024M) 2,392ms
[2024-08-04T18:12:44.438+0300][19,259s][info ][gc] GC(128) Pause Young (Normal) (G1 Evacuation Pause) 623M->10M(1024M) 2,147ms
[2024-08-04T18:12:44.554+0300][19,376s][info ][gc] GC(129) Pause Young (Normal) (G1 Evacuation Pause) 623M->10M(1024M) 1,981ms
[2024-08-04T18:12:44.675+0300][19,497s][info ][gc] GC(130) Pause Young (Normal) (G1 Evacuation Pause) 623M->10M(1024M) 1,878ms
[2024-08-04T18:12:44.793+0300][19,614s][info ][gc] GC(131) Pause Young (Normal) (G1 Evacuation Pause) 623M->10M(1024M) 1,900ms
[2024-08-04T18:12:44.904+0300][19,725s][info ][gc] GC(132) Pause Young (Normal) (G1 Evacuation Pause) 623M->10M(1024M) 2,230ms
[2024-08-04T18:12:45.016+0300][19,837s][info ][gc] GC(133) Pause Young (Normal) (G1 Evacuation Pause) 623M->10M(1024M) 2,448ms
[2024-08-04T18:12:45.131+0300][19,952s][info ][gc] GC(134) Pause Young (Normal) (G1 Evacuation Pause) 623M->10M(1024M) 2,377ms
[2024-08-04T18:12:45.229+0300][20,051s][info ][gc] GC(135) Pause Young (Normal) (G1 Evacuation Pause) 623M->10M(1024M) 2,353ms
[2024-08-04T18:12:45.344+0300][20,166s][info ][gc] GC(136) Pause Young (Normal) (G1 Evacuation Pause) 623M->10M(1024M) 2,446ms
[2024-08-04T18:12:45.456+0300][20,278s][info ][gc] GC(137) Pause Young (Normal) (G1 Evacuation Pause) 623M->10M(1024M) 2,414ms
[2024-08-04T18:12:45.563+0300][20,384s][info ][gc] GC(138) Pause Young (Normal) (G1 Evacuation Pause) 622M->10M(1024M) 2,527ms
[2024-08-04T18:12:45.665+0300][20,486s][info ][gc] GC(139) Pause Young (Normal) (G1 Evacuation Pause) 622M->10M(1024M) 2,693ms
[2024-08-04T18:12:45.777+0300][20,598s][info ][gc] GC(140) Pause Young (Normal) (G1 Evacuation Pause) 622M->10M(1024M) 2,677ms
[2024-08-04T18:12:45.888+0300][20,710s][info ][gc] GC(141) Pause Young (Normal) (G1 Evacuation Pause) 622M->11M(1024M) 2,575ms
[2024-08-04T18:12:45.995+0300][20,817s][info ][gc] GC(142) Pause Young (Normal) (G1 Evacuation Pause) 623M->11M(1024M) 2,438ms
[2024-08-04T18:12:46.103+0300][20,924s][info ][gc] GC(143) Pause Young (Normal) (G1 Evacuation Pause) 624M->11M(1024M) 2,359ms
[2024-08-04T18:12:46.208+0300][21,030s][info ][gc] GC(144) Pause Young (Normal) (G1 Evacuation Pause) 624M->11M(1024M) 2,212ms
[2024-08-04T18:12:46.320+0300][21,141s][info ][gc] GC(145) Pause Young (Normal) (G1 Evacuation Pause) 624M->11M(1024M) 2,471ms
[2024-08-04T18:12:46.426+0300][21,247s][info ][gc] GC(146) Pause Young (Normal) (G1 Evacuation Pause) 624M->11M(1024M) 2,329ms
[2024-08-04T18:12:46.522+0300][21,343s][info ][gc] GC(147) Pause Young (Normal) (G1 Evacuation Pause) 624M->11M(1024M) 2,288ms
[2024-08-04T18:12:46.623+0300][21,445s][info ][gc] GC(148) Pause Young (Normal) (G1 Evacuation Pause) 624M->11M(1024M) 2,480ms
[2024-08-04T18:12:46.725+0300][21,547s][info ][gc] GC(149) Pause Young (Normal) (G1 Evacuation Pause) 624M->11M(1024M) 2,173ms
[2024-08-04T18:12:46.828+0300][21,649s][info ][gc] GC(150) Pause Young (Normal) (G1 Evacuation Pause) 624M->11M(1024M) 2,689ms
[2024-08-04T18:12:46.941+0300][21,762s][info ][gc] GC(151) Pause Young (Normal) (G1 Evacuation Pause) 624M->11M(1024M) 2,561ms
[2024-08-04T18:12:47.043+0300][21,865s][info ][gc] GC(152) Pause Young (Normal) (G1 Evacuation Pause) 624M->11M(1024M) 2,372ms
[2024-08-04T18:12:47.155+0300][21,977s][info ][gc] GC(153) Pause Young (Normal) (G1 Evacuation Pause) 624M->11M(1024M) 2,292ms
[2024-08-04T18:12:47.260+0300][22,081s][info ][gc] GC(154) Pause Young (Normal) (G1 Evacuation Pause) 624M->11M(1024M) 2,692ms
[2024-08-04T18:12:47.359+0300][22,181s][info ][gc] GC(155) Pause Young (Normal) (G1 Evacuation Pause) 624M->11M(1024M) 2,191ms
[2024-08-04T18:12:47.462+0300][22,283s][info ][gc] GC(156) Pause Young (Normal) (G1 Evacuation Pause) 624M->11M(1024M) 2,084ms
[2024-08-04T18:12:47.573+0300][22,395s][info ][gc] GC(157) Pause Young (Normal) (G1 Evacuation Pause) 624M->11M(1024M) 2,359ms
[2024-08-04T18:12:47.678+0300][22,499s][info ][gc] GC(158) Pause Young (Normal) (G1 Evacuation Pause) 624M->11M(1024M) 2,634ms
[2024-08-04T18:12:47.780+0300][22,601s][info ][gc] GC(159) Pause Young (Normal) (G1 Evacuation Pause) 624M->11M(1024M) 2,221ms
[2024-08-04T18:12:47.882+0300][22,703s][info ][gc] GC(160) Pause Young (Normal) (G1 Evacuation Pause) 624M->11M(1024M) 2,362ms
[2024-08-04T18:12:47.990+0300][22,812s][info ][gc] GC(161) Pause Young (Normal) (G1 Evacuation Pause) 624M->11M(1024M) 2,383ms
[2024-08-04T18:12:48.094+0300][22,915s][info ][gc] GC(162) Pause Young (Normal) (G1 Evacuation Pause) 624M->11M(1024M) 2,336ms
[2024-08-04T18:12:48.206+0300][23,028s][info ][gc] GC(163) Pause Young (Normal) (G1 Evacuation Pause) 624M->11M(1024M) 2,101ms
[2024-08-04T18:12:48.308+0300][23,129s][info ][gc] GC(164) Pause Young (Normal) (G1 Evacuation Pause) 624M->11M(1024M) 2,102ms
[2024-08-04T18:12:48.418+0300][23,239s][info ][gc] GC(165) Pause Young (Normal) (G1 Evacuation Pause) 624M->11M(1024M) 2,344ms
[2024-08-04T18:12:48.525+0300][23,347s][info ][gc] GC(166) Pause Young (Normal) (G1 Evacuation Pause) 624M->11M(1024M) 2,402ms
[2024-08-04T18:12:48.635+0300][23,456s][info ][gc] GC(167) Pause Young (Normal) (G1 Evacuation Pause) 624M->11M(1024M) 2,267ms
[2024-08-04T18:12:48.742+0300][23,563s][info ][gc] GC(168) Pause Young (Normal) (G1 Evacuation Pause) 624M->11M(1024M) 2,242ms
[2024-08-04T18:12:48.853+0300][23,674s][info ][gc] GC(169) Pause Young (Normal) (G1 Evacuation Pause) 624M->11M(1024M) 2,102ms
[2024-08-04T18:12:48.963+0300][23,784s][info ][gc] GC(170) Pause Young (Normal) (G1 Evacuation Pause) 624M->11M(1024M) 2,319ms
[2024-08-04T18:12:49.075+0300][23,896s][info ][gc] GC(171) Pause Young (Normal) (G1 Evacuation Pause) 624M->11M(1024M) 2,687ms
[2024-08-04T18:12:49.179+0300][24,001s][info ][gc] GC(172) Pause Young (Normal) (G1 Evacuation Pause) 624M->11M(1024M) 2,542ms
[2024-08-04T18:12:49.290+0300][24,111s][info ][gc] GC(173) Pause Young (Normal) (G1 Evacuation Pause) 624M->11M(1024M) 2,188ms
