[2024-08-04T18:06:19.809+0300][0.002s][info][gc] Using G1
[2024-08-04T18:06:19.809+0300][0.003s][debug][gc] ConcGCThreads: 3 offset 22
[2024-08-04T18:06:19.809+0300][0.003s][debug][gc] ParallelGCThreads: 10
[2024-08-04T18:06:19.809+0300][0.003s][debug][gc] Initialize mark stack with 4096 chunks, maximum 524288
[2024-08-04T18:06:31.785+0300][11,979s][info ][gc] GC(100) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 2,267ms
[2024-08-04T18:06:31.926+0300][12,120s][info ][gc] GC(101) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 2,031ms
[2024-08-04T18:06:32.063+0300][12,257s][info ][gc] GC(102) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 2,271ms
[2024-08-04T18:06:32.197+0300][12,390s][info ][gc] GC(103) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 1,998ms
[2024-08-04T18:06:32.335+0300][12,529s][info ][gc] GC(104) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 1,682ms
[2024-08-04T18:06:32.471+0300][12,664s][info ][gc] GC(105) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 2,063ms
[2024-08-04T18:06:32.612+0300][12,806s][info ][gc] GC(106) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 1,860ms
[2024-08-04T18:06:32.757+0300][12,950s][info ][gc] GC(107) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 2,210ms
[2024-08-04T18:06:32.907+0300][13,101s][info ][gc] GC(108) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 1,898ms
[2024-08-04T18:06:33.064+0300][13,258s][info ][gc] GC(109) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 1,791ms
[2024-08-04T18:06:33.220+0300][13,414s][info ][gc] GC(110) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 1,687ms
[2024-08-04T18:06:33.378+0300][13,572s][info ][gc] GC(111) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 1,890ms
[2024-08-04T18:06:33.532+0300][13,725s][info ][gc] GC(112) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 1,815ms
[2024-08-04T18:06:33.682+0300][13,876s][info ][gc] GC(113) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 2,005ms
[2024-08-04T18:06:33.824+0300][14,018s][info ][gc] GC(114) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 1,826ms
[2024-08-04T18:06:33.979+0300][14,172s][info ][gc] GC(115) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 2,208ms
[2024-08-04T18:06:34.122+0300][14,316s][info ][gc] GC(116) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 1,883ms
[2024-08-04T18:06:34.274+0300][14,468s][info ][gc] GC(117) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 1,786ms
[2024-08-04T18:06:34.420+0300][14,614s][info ][gc] GC(118) Pause Young (Normal) (G1 Evacuation Pause) 619M->7M(1024M) 2,427ms
[2024-08-04T18:06:34.572+0300][14,766s][info ][gc] GC(119) Pause Young (Normal) (G1 Evacuation Pause) 620M->7M(1024M) 1,836ms
[2024-08-04T18:06:34.728+0300][14,922s][info ][gc] GC(120) Pause Young (Normal) (G1 Evacuation Pause) 620M->7M(1024M) 1,696ms
[2024-08-04T18:06:34.891+0300][15,085s][info ][gc] GC(121) Pause Young (Normal) (G1 Evacuation Pause) 620M->7M(1024M) 2,540ms
[2024-08-04T18:06:35.041+0300][15,235s][info ][gc] GC(122) Pause Young (Normal) (G1 Evacuation Pause) 620M->7M(1024M) 1,864ms
[2024-08-04T18:06:35.205+0300][15,399s][info ][gc] GC(123) Pause Young (Normal) (G1 Evacuation Pause) 620M->7M(1024M) 1,776ms
[2024-08-04T18:06:35.367+0300][15,560s][info ][gc] GC(124) Pause Young (Normal) (G1 Evacuation Pause) 620M->7M(1024M) 1,919ms
[2024-08-04T18:06:35.526+0300][15,719s][info ][gc] GC(125) Pause Young (Normal) (G1 Evacuation Pause) 620M->7M(1024M) 1,724ms
[2024-08-04T18:06:35.752+0300][15,945s][info ][gc] GC(126) Pause Young (Normal) (G1 Evacuation Pause) 620M->7M(1024M) 1,873ms
[2024-08-04T18:06:35.889+0300][16,082s][info ][gc] GC(127) Pause Young (Normal) (G1 Evacuation Pause) 620M->7M(1024M) 2,072ms
[2024-08-04T18:06:36.016+0300][16,209s][info ][gc] GC(128) Pause Young (Normal) (G1 Evacuation Pause) 620M->7M(1024M) 2,361ms
[2024-08-04T18:06:36.139+0300][16,332s][info ][gc] GC(129) Pause Young (Normal) (G1 Evacuation Pause) 620M->7M(1024M) 2,657ms
[2024-08-04T18:06:36.253+0300][16,446s][info ][gc] GC(130) Pause Young (Normal) (G1 Evacuation Pause) 620M->7M(1024M) 2,550ms
[2024-08-04T18:06:36.355+0300][16,549s][info ][gc] GC(131) Pause Young (Normal) (G1 Evacuation Pause) 620M->7M(1024M) 2,610ms
[2024-08-04T18:06:36.468+0300][16,661s][info ][gc] GC(132) Pause Young (Normal) (G1 Evacuation Pause) 620M->7M(1024M) 2,450ms
[2024-08-04T18:06:36.582+0300][16,776s][info ][gc] GC(133) Pause Young (Normal) (G1 Evacuation Pause) 620M->7M(1024M) 2,380ms
[2024-08-04T18:06:36.681+0300][16,874s][info ][gc] GC(134) Pause Young (Normal) (G1 Evacuation Pause) 620M->7M(1024M) 2,139ms
[2024-08-04T18:06:36.798+0300][16,991s][info ][gc] GC(135) Pause Young (Normal) (G1 Evacuation Pause) 620M->7M(1024M) 2,471ms
[2024-08-04T18:06:36.901+0300][17,095s][info ][gc] GC(136) Pause Young (Normal) (G1 Evacuation Pause) 620M->7M(1024M) 2,471ms
[2024-08-04T18:06:37.012+0300][17,205s][info ][gc] GC(137) Pause Young (Normal) (G1 Evacuation Pause) 620M->7M(1024M) 2,497ms
[2024-08-04T18:06:37.118+0300][17,311s][info ][gc] GC(138) Pause Young (Normal) (G1 Evacuation Pause) 619M->7M(1024M) 2,670ms
[2024-08-04T18:06:37.230+0300][17,424s][info ][gc] GC(139) Pause Young (Normal) (G1 Evacuation Pause) 619M->8M(1024M) 2,608ms
[2024-08-04T18:06:37.339+0300][17,533s][info ][gc] GC(140) Pause Young (Normal) (G1 Evacuation Pause) 620M->8M(1024M) 2,572ms
[2024-08-04T18:06:37.447+0300][17,641s][info ][gc] GC(141) Pause Young (Normal) (G1 Evacuation Pause) 620M->8M(1024M) 2,496ms
[2024-08-04T18:06:37.547+0300][17,740s][info ][gc] GC(142) Pause Young (Normal) (G1 Evacuation Pause) 621M->8M(1024M) 2,564ms
[2024-08-04T18:06:37.656+0300][17,849s][info ][gc] GC(143) Pause Young (Normal) (G1 Evacuation Pause) 621M->8M(1024M) 2,646ms
[2024-08-04T18:06:37.766+0300][17,960s][info ][gc] GC(144) Pause Young (Normal) (G1 Evacuation Pause) 621M->8M(1024M) 2,515ms
[2024-08-04T18:06:37.863+0300][18,056s][info ][gc] GC(145) Pause Young (Normal) (G1 Evacuation Pause) 621M->8M(1024M) 2,518ms
[2024-08-04T18:06:37.971+0300][18,165s][info ][gc] GC(146) Pause Young (Normal) (G1 Evacuation Pause) 621M->8M(1024M) 2,538ms
[2024-08-04T18:06:38.075+0300][18,268s][info ][gc] GC(147) Pause Young (Normal) (G1 Evacuation Pause) 621M->8M(1024M) 2,373ms
[2024-08-04T18:06:38.187+0300][18,380s][info ][gc] GC(148) Pause Young (Normal) (G1 Evacuation Pause) 621M->8M(1024M) 2,385ms
[2024-08-04T18:06:38.300+0300][18,494s][info ][gc] GC(149) Pause Young (Normal) (G1 Evacuation Pause) 621M->8M(1024M) 2,610ms
[2024-08-04T18:06:38.413+0300][18,606s][info ][gc] GC(150) Pause Young (Normal) (G1 Evacuation Pause) 621M->8M(1024M) 2,229ms
[2024-08-04T18:06:38.519+0300][18,713s][info ][gc] GC(151) Pause Young (Normal) (G1 Evacuation Pause) 621M->8M(1024M) 2,047ms
[2024-08-04T18:06:38.621+0300][18,815s][info ][gc] GC(152) Pause Young (Normal) (G1 Evacuation Pause) 621M->8M(1024M) 2,081ms
[2024-08-04T18:06:38.731+0300][18,925s][info ][gc] GC(153) Pause Young (Normal) (G1 Evacuation Pause) 621M->8M(1024M) 2,061ms
